"","Word","Time","F1","F2","F3","VClass","N","RTime","LDur"
"522","five168",0.323689,699.677,1956.175,2409.434,"ay",65,0.719806763285024,"Long"
"523","five168",0.325689,692.373,1957.214,2457.822,"ay",65,0.72463768115942,"Long"
"524","five168",0.327689,677.812,1953.241,2560.247,"ay",65,0.729468599033816,"Long"
"525","five168",0.329689,645.702,1937.549,2609.626,"ay",65,0.734299516908213,"Long"
"526","five168",0.331689,614.924,1909.456,2618.608,"ay",65,0.739130434782609,"Long"
"527","five168",0.333689,600.389,1890.073,2626.734,"ay",65,0.743961352657005,"Long"
"528","five168",0.335689,595.825,1887.238,2637.232,"ay",65,0.748792270531401,"Long"
"529","five168",0.337689,595.098,1892.794,2641.552,"ay",65,0.753623188405797,"Long"
"530","five168",0.339689,595.861,1917.129,2619.755,"ay",65,0.758454106280193,"Long"
"531","five168",0.341689,594.306,1964.35,2584.359,"ay",65,0.76328502415459,"Long"
"532","five168",0.343689,582.144,2002.678,2593.762,"ay",65,0.768115942028986,"Long"
"533","five168",0.345689,563.619,2023.927,2616.296,"ay",65,0.772946859903382,"Long"
"534","five168",0.347689,554.228,2036.431,2631.05,"ay",65,0.777777777777778,"Long"
"535","five168",0.349689,554.651,2045.106,2642.178,"ay",65,0.782608695652174,"Long"
"536","five168",0.351689,560.249,2051.101,2652.005,"ay",65,0.78743961352657,"Long"
"537","five168",0.353689,565.866,2054.857,2660.179,"ay",65,0.792270531400966,"Long"
"538","five168",0.355689,563.725,2062.726,2671.497,"ay",65,0.797101449275362,"Long"
"539","five168",0.357689,548.502,2085.796,2696.852,"ay",65,0.801932367149758,"Long"
"540","five168",0.359689,528.788,2102.903,2709.993,"ay",65,0.806763285024155,"Long"
"541","five168",0.361689,518.187,2110.425,2715.117,"ay",65,0.81159420289855,"Long"
"542","five168",0.363689,516.315,2114.808,2719.722,"ay",65,0.816425120772947,"Long"
"543","five168",0.365689,518.118,2117.795,2723.795,"ay",65,0.821256038647343,"Long"
"544","five168",0.367689,521.402,2119.69,2724.446,"ay",65,0.826086956521739,"Long"
"545","five168",0.369689,525.064,2124.687,2712.973,"ay",65,0.830917874396135,"Long"
"546","five168",0.371689,524.173,2153.236,2685.819,"ay",65,0.835748792270531,"Long"
"547","five168",0.373689,516.02,2194.298,2685.67,"ay",65,0.840579710144927,"Long"
"548","five168",0.375689,506.149,2199.382,2698.75,"ay",65,0.845410628019324,"Long"
"549","five168",0.377689,498.225,2185.393,2697.271,"ay",65,0.85024154589372,"Long"
"550","five168",0.379689,493.096,2163.478,2683.493,"ay",65,0.855072463768116,"Long"
"551","five168",0.381689,490.548,2129.179,2653.489,"ay",65,0.859903381642512,"Long"
"552","five168",0.383689,488.106,2069.133,2613.911,"ay",65,0.864734299516908,"Long"
"553","five168",0.385689,483.192,2005.322,2596.232,"ay",65,0.869565217391304,"Long"
"554","five168",0.387689,478.791,1974.36,2596.129,"ay",65,0.8743961352657,"Long"
"555","five168",0.389689,476.761,1966.829,2602.304,"ay",65,0.879227053140097,"Long"
"556","five168",0.391689,477.328,1966.757,2608.118,"ay",65,0.884057971014493,"Long"
"557","five168",0.393689,480.899,1968.867,2595.82,"ay",65,0.888888888888889,"Long"
"558","five168",0.395689,483.8,1970.835,2556.033,"ay",65,0.893719806763285,"Long"
"559","five168",0.397689,480.749,1972.617,2526.009,"ay",65,0.898550724637681,"Long"
"560","five168",0.399689,474.462,1974.959,2519.555,"ay",65,0.903381642512077,"Long"
"561","five168",0.401689,468.211,1975.614,2525.958,"ay",65,0.908212560386473,"Long"
"562","five168",0.403689,463.06,1967.688,2538.536,"ay",65,0.91304347826087,"Long"
"563","five168",0.405689,459.606,1942.922,2554.097,"ay",65,0.917874396135266,"Long"
"564","five168",0.407689,457.691,1912.957,2567.631,"ay",65,0.922705314009662,"Long"
"565","five168",0.409689,457.132,1895.549,2575.274,"ay",65,0.927536231884058,"Long"
"566","five168",0.411689,456.741,1886.721,2578.862,"ay",65,0.932367149758454,"Long"
"567","five168",0.413689,454.912,1878.03,2580.002,"ay",65,0.93719806763285,"Long"
"568","five168",0.415689,451.995,1864.255,2578.586,"ay",65,0.942028985507246,"Long"
"569","five168",0.417689,449.903,1844.793,2573.999,"ay",65,0.946859903381642,"Long"
"570","five168",0.419689,449.255,1822.685,2565.764,"ay",65,0.951690821256039,"Long"
"571","five168",0.421689,450.54,1794.92,2553.696,"ay",65,0.956521739130435,"Long"
"572","five168",0.423689,454.235,1742.234,2535.167,"ay",65,0.96135265700483,"Long"
"573","five168",0.425689,457.125,1646.922,2507.124,"ay",65,0.966183574879227,"Long"
"574","five168",0.427689,454.331,1552.752,2478.179,"ay",65,0.971014492753623,"Long"
"575","five168",0.429689,449.448,1506.03,2460.598,"ay",65,0.97584541062802,"Long"
"576","five168",0.431689,445.845,1495.231,2451.808,"ay",65,0.980676328502415,"Long"
"577","five168",0.433689,442.433,1503.322,2434.561,"ay",65,0.985507246376812,"Long"
"578","five168",0.435689,437.582,1519.429,2397.02,"ay",65,0.990338164251208,"Long"
"579","five168",0.437689,432.12,1542.415,2356.539,"ay",65,0.995169082125604,"Long"
"580","five168",0.439689,426.648,1578.373,2359.684,"ay",65,1,"Long"
"581","five184",0.02499,757.053,1143.216,2368.911,"ay",66,0,"Short"
"582","five184",0.02699,767.715,1156.968,2390.976,"ay",66,0.012987012987013,"Short"
"583","five184",0.02899,771.081,1177.799,2400.648,"ay",66,0.0259740259740260,"Short"
"584","five184",0.03099,772.81,1200.651,2407.077,"ay",66,0.038961038961039,"Short"
"585","five184",0.03299,774.071,1219.166,2411.953,"ay",66,0.0519480519480519,"Short"
"586","five184",0.03499,774.833,1231.331,2402.32,"ay",66,0.064935064935065,"Short"
"587","five184",0.03699,776.922,1241.82,2366.74,"ay",66,0.077922077922078,"Short"
"588","five184",0.03899,780.779,1252.225,2315.966,"ay",66,0.0909090909090909,"Short"
"589","five184",0.04099,784.339,1259.551,2277.184,"ay",66,0.103896103896104,"Short"
"590","five184",0.04299,786.071,1264.049,2268.278,"ay",66,0.116883116883117,"Short"
"591","five184",0.04499,787.494,1269.298,2292.746,"ay",66,0.12987012987013,"Short"
"592","five184",0.04699,790.601,1276.261,2339.414,"ay",66,0.142857142857143,"Short"
"593","five184",0.04899,794.59,1282.282,2378.862,"ay",66,0.155844155844156,"Short"
"594","five184",0.05099,798.667,1287.077,2399.291,"ay",66,0.168831168831169,"Short"
"595","five184",0.05299,804.648,1292.959,2409.866,"ay",66,0.181818181818182,"Short"
"596","five184",0.05499,812.886,1299.398,2416.766,"ay",66,0.194805194805195,"Short"
"597","five184",0.05699,819.607,1303.147,2419.365,"ay",66,0.207792207792208,"Short"
"598","five184",0.05899,823.278,1304.065,2416.471,"ay",66,0.220779220779221,"Short"
"599","five184",0.06099,826.81,1304.983,2408.795,"ay",66,0.233766233766234,"Short"
"600","five184",0.06299,831.204,1307.373,2395.355,"ay",66,0.246753246753247,"Short"
"601","five184",0.06499,833.289,1309.612,2377.552,"ay",66,0.25974025974026,"Short"
"602","five184",0.06699,831.426,1310.974,2362.111,"ay",66,0.272727272727273,"Short"
"603","five184",0.06899,827.812,1313.099,2356.275,"ay",66,0.285714285714286,"Short"
"604","five184",0.07099,824.676,1316.353,2359.874,"ay",66,0.298701298701299,"Short"
"605","five184",0.07299,822.364,1320.073,2364.456,"ay",66,0.311688311688312,"Short"
"606","five184",0.07499,821.031,1324.904,2360.905,"ay",66,0.324675324675325,"Short"
"607","five184",0.07699,820.742,1331.062,2338.384,"ay",66,0.337662337662338,"Short"
"608","five184",0.07899,820.658,1336.172,2292.759,"ay",66,0.350649350649351,"Short"
"609","five184",0.08099,820.994,1339.315,2255.6,"ay",66,0.363636363636364,"Short"
"610","five184",0.08299,823.25,1343.046,2245.074,"ay",66,0.376623376623377,"Short"
"611","five184",0.08499,827.628,1348.864,2230.454,"ay",66,0.389610389610390,"Short"
"612","five184",0.08699,831.853,1355.757,2203.806,"ay",66,0.402597402597403,"Short"
"613","five184",0.08899,834.114,1363.587,2182.094,"ay",66,0.415584415584416,"Short"
"614","five184",0.09099,834.952,1374.665,2180.649,"ay",66,0.428571428571429,"Short"
"615","five184",0.09299,835.07,1387.987,2197.566,"ay",66,0.441558441558442,"Short"
"616","five184",0.09499,834.707,1398.367,2223.408,"ay",66,0.454545454545455,"Short"
"617","five184",0.09699,834.307,1405.036,2251.954,"ay",66,0.467532467532468,"Short"
"618","five184",0.09899,834.418,1411.785,2277.253,"ay",66,0.48051948051948,"Short"
"619","five184",0.10099,835.086,1420.293,2301.891,"ay",66,0.493506493506493,"Short"
"620","five184",0.10299,835.551,1427.722,2332.323,"ay",66,0.506493506493506,"Short"
"621","five184",0.10499,835.355,1432.85,2367.896,"ay",66,0.519480519480519,"Short"
"622","five184",0.10699,835.014,1439.049,2402.598,"ay",66,0.532467532467532,"Short"
"623","five184",0.10899,835.402,1449.707,2431.527,"ay",66,0.545454545454545,"Short"
"624","five184",0.11099,836.052,1461.968,2449.602,"ay",66,0.558441558441558,"Short"
"625","five184",0.11299,835.76,1473.153,2457.051,"ay",66,0.571428571428571,"Short"
"626","five184",0.11499,834.451,1484.857,2454.686,"ay",66,0.584415584415584,"Short"
"627","five184",0.11699,832.673,1496.665,2441.554,"ay",66,0.597402597402597,"Short"
"628","five184",0.11899,831.269,1506.396,2431.538,"ay",66,0.61038961038961,"Short"
"629","five184",0.12099,830.358,1515.219,2447.383,"ay",66,0.623376623376623,"Short"
"630","five184",0.12299,829.073,1525.09,2479.985,"ay",66,0.636363636363636,"Short"
"631","five184",0.12499,826.71,1534.84,2497.856,"ay",66,0.649350649350649,"Short"
"632","five184",0.12699,823.564,1542.244,2491.499,"ay",66,0.662337662337662,"Short"
"633","five184",0.12899,819.895,1547.689,2459.652,"ay",66,0.675324675324675,"Short"
"634","five184",0.13099,814.974,1552.359,2401.076,"ay",66,0.688311688311688,"Short"
"635","five184",0.13299,808.871,1557.247,2346.223,"ay",66,0.701298701298701,"Short"
"636","five184",0.13499,803.794,1564.718,2331.112,"ay",66,0.714285714285714,"Short"
"637","five184",0.13699,800.524,1575.76,2347.996,"ay",66,0.727272727272727,"Short"
"638","five184",0.13899,797.097,1589.95,2376.959,"ay",66,0.74025974025974,"Short"
"639","five184",0.14099,791.72,1605.366,2403.477,"ay",66,0.753246753246753,"Short"
"640","five184",0.14299,785.005,1618.227,2423.019,"ay",66,0.766233766233766,"Short"
"641","five184",0.14499,778.698,1628.11,2439.241,"ay",66,0.779220779220779,"Short"
"642","five184",0.14699,772.621,1637.622,2451.654,"ay",66,0.792207792207792,"Short"
"643","five184",0.14899,766.42,1648.189,2454.704,"ay",66,0.805194805194805,"Short"
"644","five184",0.15099,761.431,1657.362,2443.761,"ay",66,0.818181818181818,"Short"
"645","five184",0.15299,758.034,1662.346,2412.825,"ay",66,0.831168831168831,"Short"
"646","five184",0.15499,753.915,1663.921,2355.442,"ay",66,0.844155844155844,"Short"
"647","five184",0.15699,746.386,1663.658,2286.251,"ay",66,0.857142857142857,"Short"
"648","five184",0.15899,736.473,1665.183,2234.812,"ay",66,0.87012987012987,"Short"
"649","five184",0.16099,727.71,1673.18,2209.987,"ay",66,0.883116883116883,"Short"
"650","five184",0.16299,720.742,1686.579,2212.409,"ay",66,0.896103896103896,"Short"
"651","five184",0.16499,713.261,1697.758,2243.662,"ay",66,0.909090909090909,"Short"
"652","five184",0.16699,703.77,1701.396,2248.606,"ay",66,0.922077922077922,"Short"
"653","five184",0.16899,693.9,1701.852,2218.765,"ay",66,0.935064935064935,"Short"
"654","five184",0.17099,684.885,1708.051,2168.448,"ay",66,0.948051948051948,"Short"
"655","five184",0.17299,676.444,1727.996,2083.891,"ay",66,0.96103896103896,"Short"
"656","five184",0.17499,668.771,1751.792,2044.183,"ay",66,0.974025974025974,"Short"
"657","five184",0.17699,662.321,1759.675,2254.269,"ay",66,0.987012987012987,"Short"
"658","five184",0.17899,657.218,1755.785,2697.271,"ay",66,1,"Short"
"773","highest5",0.025771,852.631,1315.518,2612.439,"ay",97,0,"Short"
"774","highest5",0.027771,852.406,1317.713,2612.234,"ay",97,0.0181818181818182,"Short"
"775","highest5",0.029771,856.608,1320.22,2616.251,"ay",97,0.0363636363636364,"Short"
"776","highest5",0.031771,867.239,1325.676,2626.416,"ay",97,0.0545454545454546,"Short"
"777","highest5",0.033771,877.568,1332.586,2637.724,"ay",97,0.0727272727272728,"Short"
"778","highest5",0.035771,877.286,1335.958,2640.477,"ay",97,0.0909090909090909,"Short"
"779","highest5",0.037771,869.337,1336.644,2634.233,"ay",97,0.109090909090909,"Short"
"780","highest5",0.039771,860.462,1339.98,2621.907,"ay",97,0.127272727272727,"Short"
"781","highest5",0.041771,853.807,1348.514,2604.699,"ay",97,0.145454545454545,"Short"
"782","highest5",0.043771,848.697,1356.958,2590.649,"ay",97,0.163636363636364,"Short"
"783","highest5",0.045771,844.444,1360.554,2589.208,"ay",97,0.181818181818182,"Short"
"784","highest5",0.047771,841.714,1362.49,2597.589,"ay",97,0.2,"Short"
"785","highest5",0.049771,842.577,1367.924,2612.555,"ay",97,0.218181818181818,"Short"
"786","highest5",0.051771,845.159,1376.338,2628.57,"ay",97,0.236363636363636,"Short"
"787","highest5",0.053771,845.265,1382.336,2635.868,"ay",97,0.254545454545455,"Short"
"788","highest5",0.055771,844.253,1386.756,2633.102,"ay",97,0.272727272727273,"Short"
"789","highest5",0.057771,846.406,1394.848,2623.112,"ay",97,0.290909090909091,"Short"
"790","highest5",0.059771,853.506,1408.862,2609.435,"ay",97,0.309090909090909,"Short"
"791","highest5",0.061771,858.766,1421.457,2600.97,"ay",97,0.327272727272727,"Short"
"792","highest5",0.063771,857.13,1426.309,2600.562,"ay",97,0.345454545454545,"Short"
"793","highest5",0.065771,853.277,1428.606,2604.475,"ay",97,0.363636363636364,"Short"
"794","highest5",0.067771,852.919,1436.004,2607.526,"ay",97,0.381818181818182,"Short"
"795","highest5",0.069771,853.809,1448.11,2608.033,"ay",97,0.4,"Short"
"796","highest5",0.071771,851.642,1460.076,2608.062,"ay",97,0.418181818181818,"Short"
"797","highest5",0.073771,847.138,1473.706,2609.207,"ay",97,0.436363636363636,"Short"
"798","highest5",0.075771,841.666,1491.793,2612.994,"ay",97,0.454545454545455,"Short"
"799","highest5",0.077771,835.39,1508.797,2616.711,"ay",97,0.472727272727273,"Short"
"800","highest5",0.079771,829.988,1518.873,2614.738,"ay",97,0.490909090909091,"Short"
"801","highest5",0.081771,827.05,1525.864,2607.718,"ay",97,0.509090909090909,"Short"
"802","highest5",0.083771,827.681,1536.891,2599.825,"ay",97,0.527272727272727,"Short"
"803","highest5",0.085771,830.747,1553.889,2595.363,"ay",97,0.545454545454545,"Short"
"804","highest5",0.087771,830.901,1571.574,2594.509,"ay",97,0.563636363636364,"Short"
"805","highest5",0.089771,825.554,1580.72,2593.784,"ay",97,0.581818181818182,"Short"
"806","highest5",0.091771,818.322,1588.804,2589.26,"ay",97,0.6,"Short"
"807","highest5",0.093771,811.331,1604.437,2578.715,"ay",97,0.618181818181818,"Short"
"808","highest5",0.095771,802.625,1624.772,2567.883,"ay",97,0.636363636363636,"Short"
"809","highest5",0.097771,791.789,1638.759,2563.416,"ay",97,0.654545454545455,"Short"
"810","highest5",0.099771,780.875,1646.172,2564.938,"ay",97,0.672727272727273,"Short"
"811","highest5",0.101771,770.16,1653.03,2573.651,"ay",97,0.690909090909091,"Short"
"812","highest5",0.103771,758.824,1662.745,2595.591,"ay",97,0.709090909090909,"Short"
"813","highest5",0.105771,748.609,1674.301,2466.734,"ay",97,0.727272727272727,"Short"
"814","highest5",0.107771,742.884,1689.011,2447.071,"ay",97,0.745454545454545,"Short"
"815","highest5",0.109771,740.159,1710.057,2506.658,"ay",97,0.763636363636364,"Short"
"816","highest5",0.111771,736.478,1738.268,2560.933,"ay",97,0.781818181818182,"Short"
"817","highest5",0.113771,730.01,1764.24,2585.954,"ay",97,0.8,"Short"
"818","highest5",0.115771,722.136,1779.684,2594.305,"ay",97,0.818181818181818,"Short"
"819","highest5",0.117771,713.528,1788.205,2584.55,"ay",97,0.836363636363636,"Short"
"820","highest5",0.119771,702.668,1794.038,2571.916,"ay",97,0.854545454545454,"Short"
"821","highest5",0.121771,689.74,1798.951,2512.182,"ay",97,0.872727272727273,"Short"
"822","highest5",0.123771,679.002,1803.425,2475.215,"ay",97,0.890909090909091,"Short"
"823","highest5",0.125771,672.393,1806.829,2511.045,"ay",97,0.909090909090909,"Short"
"824","highest5",0.127771,667.036,1809.269,2557.99,"ay",97,0.927272727272727,"Short"
"825","highest5",0.129771,660.002,1815.214,2558.321,"ay",97,0.945454545454545,"Short"
"826","highest5",0.131771,651.826,1828.663,2566.646,"ay",97,0.963636363636364,"Short"
"827","highest5",0.133771,644.8,1845.297,2579.785,"ay",97,0.981818181818182,"Short"
"828","highest5",0.135771,638.347,1862.469,2596.356,"ay",97,1,"Short"
"904","I21",0.025683,825.026,1337.283,2427.338,"ay",1,0,"Short"
"905","I21",0.027683,830.523,1351.404,2429.98,"ay",1,0.0454545454545454,"Short"
"906","I21",0.029683,835.767,1365.758,2432.749,"ay",1,0.090909090909091,"Short"
"907","I21",0.031683,840.292,1379.577,2433.109,"ay",1,0.136363636363636,"Short"
"908","I21",0.033683,844.831,1393.512,2430.516,"ay",1,0.181818181818182,"Short"
"909","I21",0.035683,850.146,1407.244,2423.138,"ay",1,0.227272727272727,"Short"
"910","I21",0.037683,856.126,1419.337,2411.509,"ay",1,0.272727272727273,"Short"
"911","I21",0.039683,862.196,1428.123,2400.405,"ay",1,0.318181818181818,"Short"
"912","I21",0.041683,867.386,1432.713,2390.584,"ay",1,0.363636363636364,"Short"
"913","I21",0.043683,869.972,1435.022,2379.035,"ay",1,0.409090909090909,"Short"
"914","I21",0.045683,868.486,1438.095,2366.227,"ay",1,0.454545454545455,"Short"
"915","I21",0.047683,863.525,1443.654,2361.115,"ay",1,0.5,"Short"
"916","I21",0.049683,857.374,1452.35,2372.128,"ay",1,0.545454545454545,"Short"
"917","I21",0.051683,851.615,1464.042,2393.774,"ay",1,0.590909090909091,"Short"
"918","I21",0.053683,845.988,1478.673,2414.635,"ay",1,0.636363636363636,"Short"
"919","I21",0.055683,839.219,1496.321,2430.092,"ay",1,0.681818181818182,"Short"
"920","I21",0.057683,830.204,1515.809,2440.217,"ay",1,0.727272727272727,"Short"
"921","I21",0.059683,818.399,1534.161,2444.049,"ay",1,0.772727272727273,"Short"
"922","I21",0.061683,803.179,1547.908,2438.557,"ay",1,0.818181818181818,"Short"
"923","I21",0.063683,784.77,1556.312,2425.673,"ay",1,0.863636363636364,"Short"
"924","I21",0.065683,765.436,1561.858,2415.804,"ay",1,0.90909090909091,"Short"
"925","I21",0.067683,747.306,1566.666,2415.947,"ay",1,0.954545454545454,"Short"
"926","I21",0.069683,731.261,1571.003,2422.981,"ay",1,1,"Short"
"829","I150",0.025139,730.055,1260.368,2450.352,"ay",0,0,"Short"
"830","I150",0.027139,738.336,1273.035,2462.434,"ay",0,0.0135135135135135,"Short"
"831","I150",0.029139,746.532,1289.219,2465.238,"ay",0,0.0270270270270270,"Short"
"832","I150",0.031139,754.158,1302.717,2464.034,"ay",0,0.0405405405405405,"Short"
"833","I150",0.033139,759.454,1309.668,2463.277,"ay",0,0.0540540540540541,"Short"
"834","I150",0.035139,762.912,1311.245,2464.934,"ay",0,0.0675675675675675,"Short"
"835","I150",0.037139,766.951,1310.322,2470.066,"ay",0,0.081081081081081,"Short"
"836","I150",0.039139,772.842,1311.215,2479.724,"ay",0,0.0945945945945946,"Short"
"837","I150",0.041139,780.399,1318.587,2494.636,"ay",0,0.108108108108108,"Short"
"838","I150",0.043139,789.644,1332.791,2513.516,"ay",0,0.121621621621622,"Short"
"839","I150",0.045139,798.422,1346.392,2529.848,"ay",0,0.135135135135135,"Short"
"840","I150",0.047139,802.511,1351.97,2537.48,"ay",0,0.148648648648649,"Short"
"841","I150",0.049139,801.875,1351.411,2537.586,"ay",0,0.162162162162162,"Short"
"842","I150",0.051139,799.562,1350.189,2533.688,"ay",0,0.175675675675676,"Short"
"843","I150",0.053139,797.587,1351.497,2528.124,"ay",0,0.189189189189189,"Short"
"844","I150",0.055139,796.287,1354.263,2520.868,"ay",0,0.202702702702703,"Short"
"845","I150",0.057139,795.956,1356.433,2509.704,"ay",0,0.216216216216216,"Short"
"846","I150",0.059139,797.047,1358.279,2492.458,"ay",0,0.229729729729730,"Short"
"847","I150",0.061139,798.707,1360.316,2471.902,"ay",0,0.243243243243243,"Short"
"848","I150",0.063139,799.542,1363.373,2454.491,"ay",0,0.256756756756757,"Short"
"849","I150",0.065139,800.398,1370.98,2441.28,"ay",0,0.270270270270270,"Short"
"850","I150",0.067139,802.889,1385.805,2434.518,"ay",0,0.283783783783784,"Short"
"851","I150",0.069139,805.662,1402.439,2435.8,"ay",0,0.297297297297297,"Short"
"852","I150",0.071139,806.897,1415.042,2443.735,"ay",0,0.310810810810811,"Short"
"853","I150",0.073139,807.47,1425.344,2455.1,"ay",0,0.324324324324324,"Short"
"854","I150",0.075139,808.377,1436.969,2466.105,"ay",0,0.337837837837838,"Short"
"855","I150",0.077139,808.895,1449.587,2478.619,"ay",0,0.351351351351351,"Short"
"856","I150",0.079139,808.196,1460.55,2495.835,"ay",0,0.364864864864865,"Short"
"857","I150",0.081139,806.917,1471.999,2516.663,"ay",0,0.378378378378378,"Short"
"858","I150",0.083139,805.472,1487.56,2533.322,"ay",0,0.391891891891892,"Short"
"859","I150",0.085139,803.154,1503.495,2536.128,"ay",0,0.405405405405405,"Short"
"860","I150",0.087139,799.771,1513.146,2523.278,"ay",0,0.418918918918919,"Short"
"861","I150",0.089139,795.697,1518.936,2501.211,"ay",0,0.432432432432432,"Short"
"862","I150",0.091139,790.861,1526.556,2482.384,"ay",0,0.445945945945946,"Short"
"863","I150",0.093139,785.984,1535.228,2476.078,"ay",0,0.45945945945946,"Short"
"864","I150",0.095139,782.543,1541.661,2478.271,"ay",0,0.472972972972973,"Short"
"865","I150",0.097139,780.468,1547.316,2478.871,"ay",0,0.486486486486487,"Short"
"866","I150",0.099139,778.29,1556.148,2465.715,"ay",0,0.5,"Short"
"867","I150",0.101139,775.108,1569.725,2428.072,"ay",0,0.513513513513514,"Short"
"868","I150",0.103139,771.947,1585.814,2395.789,"ay",0,0.527027027027027,"Short"
"869","I150",0.105139,769.794,1604.439,2421.589,"ay",0,0.54054054054054,"Short"
"870","I150",0.107139,767.638,1626.774,2465.989,"ay",0,0.554054054054054,"Short"
"871","I150",0.109139,763.981,1646.935,2496.175,"ay",0,0.567567567567568,"Short"
"872","I150",0.111139,759.526,1660.833,2512.988,"ay",0,0.581081081081081,"Short"
"873","I150",0.113139,755.949,1672.572,2521.962,"ay",0,0.594594594594595,"Short"
"874","I150",0.115139,752.908,1685.749,2526.869,"ay",0,0.608108108108108,"Short"
"875","I150",0.117139,748.877,1698.349,2531.917,"ay",0,0.621621621621622,"Short"
"876","I150",0.119139,744.052,1707.48,2539.74,"ay",0,0.635135135135135,"Short"
"877","I150",0.121139,740.069,1714.713,2550.536,"ay",0,0.648648648648649,"Short"
"878","I150",0.123139,737.327,1723.289,2562.146,"ay",0,0.662162162162162,"Short"
"879","I150",0.125139,734.512,1734.351,2572.501,"ay",0,0.675675675675676,"Short"
"880","I150",0.127139,730.166,1746.51,2585.85,"ay",0,0.68918918918919,"Short"
"881","I150",0.129139,725.078,1760.441,2609.835,"ay",0,0.702702702702703,"Short"
"882","I150",0.131139,721.142,1779.405,2642.396,"ay",0,0.716216216216216,"Short"
"883","I150",0.133139,718.346,1803.794,2669.072,"ay",0,0.72972972972973,"Short"
"884","I150",0.135139,714.599,1827.94,2686.305,"ay",0,0.743243243243243,"Short"
"885","I150",0.137139,708.98,1848.445,2702.696,"ay",0,0.756756756756757,"Short"
"886","I150",0.139139,703.057,1868.572,2726.196,"ay",0,0.77027027027027,"Short"
"887","I150",0.141139,697.953,1888.894,2751.392,"ay",0,0.783783783783784,"Short"
"888","I150",0.143139,692.588,1903.61,2765.402,"ay",0,0.797297297297297,"Short"
"889","I150",0.145139,684.65,1911.74,2768.629,"ay",0,0.810810810810811,"Short"
"890","I150",0.147139,673.223,1917.648,2768.572,"ay",0,0.824324324324324,"Short"
"891","I150",0.149139,659.642,1924.924,2769.08,"ay",0,0.837837837837838,"Short"
"892","I150",0.151139,645.423,1933.588,2767.851,"ay",0,0.851351351351351,"Short"
"893","I150",0.153139,630.679,1942.81,2761.628,"ay",0,0.864864864864865,"Short"
"894","I150",0.155139,615.736,1955.755,2750.918,"ay",0,0.878378378378378,"Short"
"895","I150",0.157139,602.725,1978.11,2741.51,"ay",0,0.891891891891892,"Short"
"896","I150",0.159139,593.727,2007.646,2741.669,"ay",0,0.905405405405405,"Short"
"897","I150",0.161139,587.718,2030.902,2748.692,"ay",0,0.91891891891892,"Short"
"898","I150",0.163139,581.823,2043.399,2756.379,"ay",0,0.932432432432433,"Short"
"899","I150",0.165139,573.978,2050.023,2765.774,"ay",0,0.945945945945946,"Short"
"900","I150",0.167139,564.655,2053.564,2773.212,"ay",0,0.95945945945946,"Short"
"901","I150",0.169139,556.86,2053.961,2773.46,"ay",0,0.972972972972973,"Short"
"902","I150",0.171139,552.192,2052.958,2768.032,"ay",0,0.986486486486487,"Short"
"903","I150",0.173139,549.006,2054.708,2760.543,"ay",0,1,"Short"
"927","my122",0.02518,747.765,1150.089,2451.126,"ay",144,0,"Short"
"928","my122",0.02718,749.381,1162.733,2478.113,"ay",144,0.0256410256410256,"Short"
"929","my122",0.02918,752.525,1175.158,2507.647,"ay",144,0.0512820512820513,"Short"
"930","my122",0.03118,757.412,1190.388,2536.07,"ay",144,0.0769230769230769,"Short"
"931","my122",0.03318,765.288,1209.872,2560.936,"ay",144,0.102564102564103,"Short"
"932","my122",0.03518,772.936,1226.659,2575.843,"ay",144,0.128205128205128,"Short"
"933","my122",0.03718,776.095,1235.916,2579.614,"ay",144,0.153846153846154,"Short"
"934","my122",0.03918,776.333,1241.221,2577.727,"ay",144,0.179487179487179,"Short"
"935","my122",0.04118,778.457,1248.09,2574.984,"ay",144,0.205128205128205,"Short"
"936","my122",0.04318,783.726,1259.295,2573.635,"ay",144,0.230769230769231,"Short"
"937","my122",0.04518,789.602,1274.758,2572.978,"ay",144,0.256410256410256,"Short"
"938","my122",0.04718,795.921,1295.741,2569.742,"ay",144,0.282051282051282,"Short"
"939","my122",0.04918,802.146,1321.764,2559.849,"ay",144,0.307692307692308,"Short"
"940","my122",0.05118,802.471,1343.903,2533.48,"ay",144,0.333333333333333,"Short"
"941","my122",0.05318,796.823,1357.862,2476.775,"ay",144,0.358974358974359,"Short"
"942","my122",0.05518,790.124,1370.005,2392.615,"ay",144,0.384615384615385,"Short"
"943","my122",0.05718,784.374,1385.566,2310.478,"ay",144,0.41025641025641,"Short"
"944","my122",0.05918,778.577,1401.895,2254.039,"ay",144,0.435897435897436,"Short"
"945","my122",0.06118,772.058,1414.597,2227.694,"ay",144,0.461538461538462,"Short"
"946","my122",0.06318,765.735,1425.848,2211.794,"ay",144,0.487179487179487,"Short"
"947","my122",0.06518,761.246,1440.321,2193.731,"ay",144,0.512820512820513,"Short"
"948","my122",0.06718,759.123,1459.763,2200.622,"ay",144,0.538461538461539,"Short"
"949","my122",0.06918,758.086,1483.494,2278.487,"ay",144,0.564102564102564,"Short"
"950","my122",0.07118,756.526,1512.391,2447.584,"ay",144,0.58974358974359,"Short"
"951","my122",0.07318,753.419,1545.853,2666.355,"ay",144,0.615384615384615,"Short"
"952","my122",0.07518,749.043,1575.353,2685.432,"ay",144,0.641025641025641,"Short"
